event_id,timestamp,user_id,event_name,resource,source_ip,region,status,ground_truth
CLOUD-01014,2025-06-12T00:14:56,user_028,ConsoleLogin,aws:console,10.10.4.115,ap-south-1,Success,1
CLOUD-00621,2025-06-12T01:54:59,user_017,ConsoleLogin,aws:console,10.10.1.185,ap-south-1,Success,1
CLOUD-00262,2025-06-12T02:36:54,user_029,ConsoleLogin,aws:console,10.10.1.21,ap-south-1,Success,1
CLOUD-01168,2025-06-12T08:00:58,user_033,PutObject,s3://team-uploads,10.10.1.58,ap-south-1,Success,0
CLOUD-01066,2025-06-12T08:08:24,user_010,DescribeInstances,ec2:dev-instance,10.10.2.127,ap-south-1,Success,0
CLOUD-00311,2025-06-12T08:15:44,user_039,PutObject,s3://team-uploads,10.10.3.28,ap-south-1,Success,0
CLOUD-00959,2025-06-12T08:18:21,user_045,PutObject,s3://team-uploads,10.10.1.161,ap-south-1,Success,0
CLOUD-00944,2025-06-12T08:49:35,user_004,PutObject,s3://team-uploads,10.10.4.187,ap-south-1,Success,0
CLOUD-00512,2025-06-12T09:06:34,user_021,DescribeInstances,ec2:dev-instance,10.10.1.17,ap-south-1,Success,0
CLOUD-00386,2025-06-12T09:36:14,user_023,GetObject,s3://project-documents,10.10.3.162,ap-south-1,Success,0
CLOUD-00574,2025-06-12T09:41:25,user_022,GetObject,s3://project-documents,10.10.2.163,ap-south-1,Success,0
CLOUD-00858,2025-06-12T10:12:57,user_025,DescribeInstances,ec2:dev-instance,10.10.1.133,ap-south-1,Success,0
CLOUD-00739,2025-06-12T10:16:08,user_037,PutObject,s3://team-uploads,10.10.1.127,ap-south-1,Success,0
CLOUD-01081,2025-06-12T10:17:49,user_020,DescribeInstances,ec2:dev-instance,10.10.4.100,ap-south-1,Success,0
CLOUD-00442,2025-06-12T10:34:07,user_005,GetObject,s3://customer-exports,10.10.1.58,ap-south-1,Success,1
CLOUD-01077,2025-06-12T10:37:38,user_042,DescribeInstances,ec2:dev-instance,10.10.2.100,ap-south-1,Success,0
CLOUD-00049,2025-06-12T10:43:44,user_033,PutObject,s3://team-uploads,10.10.1.20,ap-south-1,Success,0
CLOUD-00162,2025-06-12T10:58:16,user_008,PutObject,s3://team-uploads,10.10.4.48,ap-south-1,Success,0
CLOUD-00924,2025-06-12T11:01:14,user_008,DescribeInstances,ec2:dev-instance,10.10.4.12,ap-south-1,Success,0
CLOUD-00345,2025-06-12T11:08:20,user_039,DescribeInstances,ec2:dev-instance,10.10.3.150,ap-south-1,Success,0
CLOUD-00954,2025-06-12T11:45:36,user_030,GetObject,s3://project-documents,10.10.2.93,ap-south-1,Success,0
CLOUD-00809,2025-06-12T11:47:36,user_012,DescribeInstances,ec2:dev-instance,10.10.4.37,ap-south-1,Success,0
CLOUD-00440,2025-06-12T12:19:55,user_044,PutObject,s3://team-uploads,10.10.4.165,ap-south-1,Success,0
CLOUD-01235,2025-06-12T12:34:34,user_018,ListBucket,s3://project-documents,10.10.2.114,ap-south-1,Success,0
CLOUD-00271,2025-06-12T12:54:36,user_031,DescribeInstances,ec2:dev-instance,10.10.3.72,ap-south-1,Success,0
CLOUD-00435,2025-06-12T13:26:27,user_013,DescribeInstances,ec2:dev-instance,10.10.1.44,ap-south-1,Success,0
CLOUD-01183,2025-06-12T13:41:21,user_043,GetObject,s3://project-documents,10.10.3.119,ap-south-1,Success,0
CLOUD-00117,2025-06-12T13:50:27,user_043,CreateAccessKey,iam:access-key,10.10.3.154,ap-south-1,Success,1
CLOUD-01180,2025-06-12T13:53:39,user_018,PutObject,s3://team-uploads,10.10.2.198,ap-south-1,Success,0
CLOUD-00293,2025-06-12T13:55:27,user_009,GetObject,s3://project-documents,10.10.1.46,ap-south-1,Success,0
CLOUD-00305,2025-06-12T14:04:55,user_046,GetObject,s3://project-documents,10.10.2.178,ap-south-1,Success,0
CLOUD-00875,2025-06-12T14:13:49,user_037,PutObject,s3://team-uploads,10.10.1.71,ap-south-1,Success,0
CLOUD-01109,2025-06-12T14:17:53,user_049,DescribeInstances,ec2:dev-instance,10.10.1.203,ap-south-1,Success,0
CLOUD-00402,2025-06-12T14:19:39,user_014,ListBucket,s3://project-documents,10.10.2.210,ap-south-1,Success,0
CLOUD-00073,2025-06-12T14:21:21,user_047,ListBucket,s3://project-documents,10.10.3.169,ap-south-1,Success,0
CLOUD-00933,2025-06-12T14:21:28,user_026,ListBucket,s3://project-documents,10.10.2.152,ap-south-1,Success,0
CLOUD-00027,2025-06-12T14:40:04,user_008,DescribeInstances,ec2:dev-instance,10.10.4.41,ap-south-1,Success,0
CLOUD-00837,2025-06-12T15:25:09,user_031,PutObject,s3://team-uploads,10.10.3.215,ap-south-1,Success,0
CLOUD-00531,2025-06-12T15:34:22,user_047,PutObject,s3://team-uploads,10.10.3.76,ap-south-1,Success,0
CLOUD-00726,2025-06-12T15:46:53,user_003,GetObject,s3://project-documents,10.10.3.51,ap-south-1,Success,0
CLOUD-00216,2025-06-12T16:15:43,user_003,ListBucket,s3://project-documents,10.10.3.139,ap-south-1,Success,0
CLOUD-00848,2025-06-12T16:19:35,user_039,DescribeInstances,ec2:dev-instance,10.10.3.73,ap-south-1,Success,0
CLOUD-00991,2025-06-12T16:28:24,user_015,DescribeInstances,ec2:dev-instance,10.10.3.105,ap-south-1,Success,0
CLOUD-00557,2025-06-12T16:31:42,user_027,PutObject,s3://team-uploads,10.10.3.119,ap-south-1,Success,0
CLOUD-00344,2025-06-12T17:06:50,user_001,ListBucket,s3://project-documents,10.10.1.11,ap-south-1,Success,0
CLOUD-00877,2025-06-12T17:08:39,user_047,GetObject,s3://project-documents,10.10.3.90,ap-south-1,Success,0
CLOUD-01058,2025-06-12T17:14:16,user_045,DescribeInstances,ec2:dev-instance,10.10.1.122,ap-south-1,Success,0
CLOUD-00074,2025-06-12T17:31:04,user_030,PutObject,s3://team-uploads,10.10.2.189,ap-south-1,Success,0
CLOUD-00823,2025-06-12T17:33:30,user_011,ConsoleLogin,aws:console,185.220.176.61,ap-south-1,Success,1
CLOUD-00472,2025-06-12T17:42:12,user_026,DescribeInstances,ec2:dev-instance,10.10.2.203,ap-south-1,Success,0
CLOUD-00300,2025-06-12T18:31:55,user_004,ListBucket,s3://project-documents,10.10.4.62,ap-south-1,Success,0
CLOUD-01084,2025-06-12T18:34:34,user_006,GetObject,s3://project-documents,10.10.2.138,ap-south-1,Success,0
CLOUD-00172,2025-06-12T18:57:02,user_032,PutObject,s3://team-uploads,10.10.4.158,ap-south-1,Success,0
CLOUD-00671,2025-06-12T22:17:35,user_018,GetObject,s3://customer-exports,185.220.21.212,ap-south-1,Success,1
CLOUD-00189,2025-06-13T00:00:26,user_018,GetObject,s3://customer-exports,185.220.113.219,ap-south-1,Success,1
CLOUD-00454,2025-06-13T00:21:05,user_011,ConsoleLogin,aws:console,10.10.3.175,ap-south-1,Success,1
CLOUD-00780,2025-06-13T01:39:55,user_006,GetObject,s3://customer-exports,185.220.241.39,ap-south-1,Success,1
CLOUD-00691,2025-06-13T04:57:15,user_027,ConsoleLogin,aws:console,10.10.3.26,ap-south-1,Success,1
CLOUD-00210,2025-06-13T04:59:37,user_024,ConsoleLogin,aws:console,10.10.4.30,ap-south-1,Success,1
CLOUD-00801,2025-06-13T08:15:03,user_050,ListBucket,s3://project-documents,10.10.2.189,ap-south-1,Success,0
CLOUD-00326,2025-06-13T08:40:58,user_003,ListBucket,s3://project-documents,10.10.3.27,ap-south-1,Success,0
CLOUD-00230,2025-06-13T08:49:59,user_007,PutObject,s3://team-uploads,10.10.3.144,ap-south-1,Success,0
CLOUD-00061,2025-06-13T09:00:41,user_003,GetObject,s3://project-documents,10.10.3.24,ap-south-1,Success,0
CLOUD-01118,2025-06-13T09:03:13,user_003,PutObject,s3://team-uploads,10.10.3.41,ap-south-1,Success,0
CLOUD-01060,2025-06-13T09:20:01,user_027,PutObject,s3://team-uploads,10.10.3.214,ap-south-1,Success,0
CLOUD-00116,2025-06-13T09:23:28,user_027,ListBucket,s3://project-documents,10.10.3.19,ap-south-1,Success,0
CLOUD-00602,2025-06-13T09:38:07,user_034,PutObject,s3://team-uploads,10.10.2.109,ap-south-1,Success,0
CLOUD-00716,2025-06-13T10:25:41,user_001,DescribeInstances,ec2:dev-instance,10.10.1.164,ap-south-1,Success,0
CLOUD-00936,2025-06-13T10:36:04,user_034,GetObject,s3://project-documents,10.10.2.184,ap-south-1,Success,0
CLOUD-00009,2025-06-13T10:41:21,user_007,GetObject,s3://project-documents,10.10.3.185,ap-south-1,Success,0
CLOUD-00306,2025-06-13T11:56:31,user_008,DescribeInstances,ec2:dev-instance,10.10.4.57,ap-south-1,Success,0
CLOUD-01043,2025-06-13T12:24:05,user_015,GetObject,s3://project-documents,10.10.3.137,ap-south-1,Success,0
CLOUD-01036,2025-06-13T12:27:17,user_014,GetObject,s3://finance-backups,10.10.2.76,ap-south-1,Success,1
CLOUD-01197,2025-06-13T12:28:51,user_029,DescribeInstances,ec2:dev-instance,10.10.1.112,ap-south-1,Success,0
CLOUD-00543,2025-06-13T13:20:50,user_022,ListBucket,s3://project-documents,10.10.2.142,ap-south-1,Success,0
CLOUD-00348,2025-06-13T13:49:10,user_044,PutObject,s3://team-uploads,10.10.4.81,ap-south-1,Success,0
CLOUD-01049,2025-06-13T14:14:57,user_033,PutObject,s3://team-uploads,10.10.1.187,ap-south-1,Success,0
CLOUD-01250,2025-06-13T14:28:58,user_033,PutObject,s3://team-uploads,10.10.1.18,ap-south-1,Success,0
CLOUD-00520,2025-06-13T14:52:07,user_042,GetObject,s3://finance-backups,10.10.2.74,ap-south-1,Success,1
CLOUD-00870,2025-06-13T15:14:41,user_004,ListBucket,s3://project-documents,10.10.4.102,ap-south-1,Success,0
CLOUD-00029,2025-06-13T15:43:38,user_021,GetObject,s3://project-documents,10.10.1.132,ap-south-1,Success,0
CLOUD-00669,2025-06-13T15:44:59,user_050,ListBucket,s3://project-documents,10.10.2.156,ap-south-1,Success,0
CLOUD-01027,2025-06-13T15:48:39,user_042,ListBucket,s3://project-documents,10.10.2.108,ap-south-1,Success,0
CLOUD-00518,2025-06-13T16:09:50,user_008,GetObject,s3://project-documents,10.10.4.118,ap-south-1,Success,0
CLOUD-01146,2025-06-13T16:10:41,user_043,ListBucket,s3://project-documents,10.10.3.131,ap-south-1,Success,0
CLOUD-00102,2025-06-13T16:11:06,user_019,ListBucket,s3://project-documents,10.10.3.96,ap-south-1,Success,0
CLOUD-00548,2025-06-13T16:21:11,user_037,DescribeInstances,ec2:dev-instance,10.10.1.181,ap-south-1,Success,0
CLOUD-00086,2025-06-13T16:40:00,user_004,DescribeInstances,ec2:dev-instance,10.10.4.146,ap-south-1,Success,0
CLOUD-00003,2025-06-13T16:42:18,user_027,ListBucket,s3://project-documents,10.10.3.138,ap-south-1,Success,0
CLOUD-00935,2025-06-13T16:49:20,user_018,PutObject,s3://team-uploads,10.10.2.64,ap-south-1,Success,0
CLOUD-00676,2025-06-13T16:51:54,user_027,CreateAccessKey,iam:access-key,10.10.3.103,ap-south-1,Success,1
CLOUD-00315,2025-06-13T17:13:18,user_041,GetObject,s3://project-documents,10.10.1.109,ap-south-1,Success,0
CLOUD-00039,2025-06-13T17:17:14,user_042,PutObject,s3://team-uploads,10.10.2.60,ap-south-1,Success,0
CLOUD-01106,2025-06-13T17:26:20,user_050,PutObject,s3://team-uploads,10.10.2.126,ap-south-1,Success,0
CLOUD-00253,2025-06-13T17:31:32,user_045,ListBucket,s3://project-documents,10.10.1.188,ap-south-1,Success,0
CLOUD-00489,2025-06-13T18:14:51,user_042,GetObject,s3://project-documents,10.10.2.113,ap-south-1,Success,0
CLOUD-00677,2025-06-13T18:15:50,user_018,GetObject,s3://project-documents,10.10.2.168,ap-south-1,Success,0
CLOUD-00503,2025-06-13T18:33:57,user_012,ListBucket,s3://project-documents,10.10.4.179,ap-south-1,Success,0
CLOUD-00908,2025-06-13T18:38:17,user_032,GetObject,s3://project-documents,10.10.4.167,ap-south-1,Success,0
CLOUD-00456,2025-06-13T23:40:38,user_015,GetObject,s3://customer-exports,185.220.93.11,ap-south-1,Success,1
CLOUD-00007,2025-06-14T00:20:34,user_021,GetObject,s3://customer-exports,185.220.17.15,ap-south-1,Success,1
CLOUD-00158,2025-06-14T00:23:21,user_017,GetObject,s3://customer-exports,185.220.160.94,ap-south-1,Success,1
CLOUD-00731,2025-06-14T08:06:27,user_012,GetObject,s3://project-documents,10.10.4.181,ap-south-1,Success,0
CLOUD-00603,2025-06-14T08:30:12,user_021,DescribeInstances,ec2:dev-instance,10.10.1.89,ap-south-1,Success,0
CLOUD-00161,2025-06-14T08:42:18,user_029,GetObject,s3://project-documents,10.10.1.90,ap-south-1,Success,0
CLOUD-00160,2025-06-14T08:43:12,user_019,PutObject,s3://team-uploads,10.10.3.159,ap-south-1,Success,0
CLOUD-00120,2025-06-14T08:51:30,user_009,PutObject,s3://team-uploads,10.10.1.212,ap-south-1,Success,0
CLOUD-00799,2025-06-14T09:00:58,user_015,DescribeInstances,ec2:dev-instance,10.10.3.59,ap-south-1,Success,0
CLOUD-01068,2025-06-14T09:04:47,user_041,ListBucket,s3://project-documents,10.10.1.213,ap-south-1,Success,0
CLOUD-00737,2025-06-14T09:08:08,user_008,GetObject,s3://project-documents,10.10.4.68,ap-south-1,Success,0
CLOUD-00857,2025-06-14T09:11:06,user_014,GetObject,s3://project-documents,10.10.2.163,ap-south-1,Success,0
CLOUD-00033,2025-06-14T09:31:55,user_001,DescribeInstances,ec2:dev-instance,10.10.1.183,ap-south-1,Success,0
CLOUD-00323,2025-06-14T09:40:41,user_029,DescribeInstances,ec2:dev-instance,10.10.1.59,ap-south-1,Success,0
CLOUD-00645,2025-06-14T10:36:51,user_005,PutObject,s3://team-uploads,10.10.1.195,ap-south-1,Success,0
CLOUD-01103,2025-06-14T10:47:55,user_049,PutObject,s3://team-uploads,10.10.1.148,ap-south-1,Success,0
CLOUD-01069,2025-06-14T11:03:08,user_030,GetObject,s3://project-documents,10.10.2.114,ap-south-1,Success,0
CLOUD-00458,2025-06-14T11:09:21,user_008,DescribeInstances,ec2:dev-instance,10.10.4.11,ap-south-1,Success,0
CLOUD-00743,2025-06-14T11:23:08,user_001,PutObject,s3://team-uploads,10.10.1.160,ap-south-1,Success,0
CLOUD-00252,2025-06-14T11:39:07,user_035,DescribeInstances,ec2:dev-instance,10.10.3.151,ap-south-1,Success,0
CLOUD-00833,2025-06-14T11:53:44,user_026,CreateAccessKey,iam:access-key,10.10.2.46,ap-south-1,Success,1
CLOUD-00244,2025-06-14T12:11:53,user_020,GetObject,s3://project-documents,10.10.4.169,ap-south-1,Success,0
CLOUD-00318,2025-06-14T12:57:56,user_034,GetObject,s3://project-documents,10.10.2.174,ap-south-1,Success,0
CLOUD-00559,2025-06-14T13:00:53,user_016,PutObject,s3://team-uploads,10.10.4.190,ap-south-1,Success,0
CLOUD-00041,2025-06-14T13:01:35,user_014,PutObject,s3://team-uploads,10.10.2.18,ap-south-1,Success,0
CLOUD-00233,2025-06-14T13:07:11,user_045,PutObject,s3://team-uploads,10.10.1.74,ap-south-1,Success,0
CLOUD-00069,2025-06-14T13:25:01,user_044,DescribeInstances,ec2:dev-instance,10.10.4.115,ap-south-1,Success,0
CLOUD-00411,2025-06-14T13:27:25,user_047,DescribeInstances,ec2:dev-instance,10.10.3.206,ap-south-1,Success,0
CLOUD-00339,2025-06-14T13:49:31,user_022,ListBucket,s3://project-documents,10.10.2.180,ap-south-1,Success,0
CLOUD-00333,2025-06-14T14:07:20,user_023,GetObject,s3://project-documents,10.10.3.157,ap-south-1,Success,0
CLOUD-00758,2025-06-14T14:27:23,user_021,ListBucket,s3://project-documents,10.10.1.52,ap-south-1,Success,0
CLOUD-01174,2025-06-14T14:29:36,user_013,DescribeInstances,ec2:dev-instance,10.10.1.66,ap-south-1,Success,0
CLOUD-00806,2025-06-14T14:31:48,user_018,ListBucket,s3://project-documents,10.10.2.193,ap-south-1,Success,0
CLOUD-00259,2025-06-14T14:48:01,user_023,ListBucket,s3://project-documents,10.10.3.199,ap-south-1,Success,0
CLOUD-00672,2025-06-14T14:50:53,user_030,GetObject,s3://project-documents,10.10.2.90,ap-south-1,Success,0
CLOUD-00314,2025-06-14T14:59:25,user_010,DescribeInstances,ec2:dev-instance,10.10.2.89,ap-south-1,Success,0
CLOUD-00617,2025-06-14T15:07:10,user_050,ListBucket,s3://project-documents,10.10.2.114,ap-south-1,Success,0
CLOUD-00853,2025-06-14T15:34:34,user_027,GetObject,s3://project-documents,10.10.3.118,ap-south-1,Success,0
CLOUD-00212,2025-06-14T15:42:06,user_022,GetObject,s3://finance-backups,10.10.2.129,ap-south-1,Success,1
CLOUD-00970,2025-06-14T15:46:55,user_044,GetObject,s3://project-documents,10.10.4.161,ap-south-1,Success,0
CLOUD-00361,2025-06-14T15:55:19,user_042,ListBucket,s3://project-documents,10.10.2.199,ap-south-1,Success,0
CLOUD-00265,2025-06-14T15:59:38,user_005,DescribeInstances,ec2:dev-instance,10.10.1.110,ap-south-1,Success,0
CLOUD-00922,2025-06-14T17:11:16,user_039,ConsoleLogin,aws:console,185.220.31.51,ap-south-1,Success,1
CLOUD-00648,2025-06-14T17:46:20,user_023,ListBucket,s3://project-documents,10.10.3.117,ap-south-1,Success,0
CLOUD-00006,2025-06-14T17:46:33,user_031,DescribeInstances,ec2:dev-instance,10.10.3.178,ap-south-1,Success,0
CLOUD-00885,2025-06-14T18:05:47,user_029,GetObject,s3://project-documents,10.10.1.36,ap-south-1,Success,0
CLOUD-00767,2025-06-14T18:55:02,user_021,DescribeInstances,ec2:dev-instance,10.10.1.96,ap-south-1,Success,0
CLOUD-00831,2025-06-14T18:55:24,user_029,ListBucket,s3://project-documents,10.10.1.204,ap-south-1,Success,0
CLOUD-01001,2025-06-14T22:26:00,user_018,ConsoleLogin,aws:console,10.10.2.192,ap-south-1,Success,1
CLOUD-00079,2025-06-14T22:43:51,user_048,ConsoleLogin,aws:console,10.10.4.11,ap-south-1,Success,1
CLOUD-00488,2025-06-15T02:38:54,user_037,GetObject,s3://customer-exports,185.220.20.148,ap-south-1,Success,1
CLOUD-00689,2025-06-15T04:21:53,user_028,GetObject,s3://customer-exports,185.220.157.234,ap-south-1,Success,1
CLOUD-00105,2025-06-15T08:38:26,user_012,GetObject,s3://project-documents,10.10.4.55,ap-south-1,Success,0
CLOUD-00906,2025-06-15T09:28:22,user_018,ListBucket,s3://project-documents,10.10.2.165,ap-south-1,Success,0
CLOUD-00910,2025-06-15T09:28:32,user_037,GetObject,s3://project-documents,10.10.1.117,ap-south-1,Success,0
CLOUD-00742,2025-06-15T09:38:02,user_046,PutObject,s3://team-uploads,10.10.2.96,ap-south-1,Success,0
CLOUD-00593,2025-06-15T09:46:22,user_025,ListBucket,s3://project-documents,10.10.1.159,ap-south-1,Success,0
CLOUD-01175,2025-06-15T10:00:34,user_037,PutObject,s3://team-uploads,10.10.1.39,ap-south-1,Success,0
CLOUD-01242,2025-06-15T10:10:23,user_014,DescribeInstances,ec2:dev-instance,10.10.2.42,ap-south-1,Success,0
CLOUD-01194,2025-06-15T12:25:40,user_038,PutObject,s3://team-uploads,10.10.2.219,ap-south-1,Success,0
CLOUD-01078,2025-06-15T12:27:05,user_015,PutObject,s3://team-uploads,10.10.3.194,ap-south-1,Success,0
CLOUD-00962,2025-06-15T13:18:06,user_019,DescribeInstances,ec2:dev-instance,10.10.3.194,ap-south-1,Success,0
CLOUD-00513,2025-06-15T13:30:30,user_006,GetObject,s3://project-documents,10.10.2.218,ap-south-1,Success,0
CLOUD-01147,2025-06-15T13:33:53,user_045,ListBucket,s3://project-documents,10.10.1.174,ap-south-1,Success,0
CLOUD-00652,2025-06-15T13:57:58,user_031,DescribeInstances,ec2:dev-instance,10.10.3.219,ap-south-1,Success,0
CLOUD-01114,2025-06-15T13:58:09,user_005,DescribeInstances,ec2:dev-instance,10.10.1.63,ap-south-1,Success,0
CLOUD-00893,2025-06-15T13:59:35,user_032,ListBucket,s3://project-documents,10.10.4.135,ap-south-1,Success,0
CLOUD-00373,2025-06-15T14:01:17,user_021,ListBucket,s3://project-documents,10.10.1.82,ap-south-1,Success,0
CLOUD-00320,2025-06-15T14:02:22,user_006,GetObject,s3://project-documents,10.10.2.57,ap-south-1,Success,0
CLOUD-00611,2025-06-15T14:04:21,user_022,GetObject,s3://project-documents,10.10.2.107,ap-south-1,Success,0
CLOUD-00012,2025-06-15T14:10:10,user_038,PutObject,s3://team-uploads,10.10.2.128,ap-south-1,Success,0
CLOUD-00696,2025-06-15T14:11:24,user_018,DescribeInstances,ec2:dev-instance,10.10.2.141,ap-south-1,Success,0
CLOUD-00829,2025-06-15T14:19:25,user_002,ConsoleLogin,aws:console,185.220.193.114,ap-south-1,Success,1
CLOUD-00141,2025-06-15T14:35:43,user_011,GetObject,s3://finance-backups,10.10.3.18,ap-south-1,Success,1
CLOUD-01046,2025-06-15T15:02:45,user_002,DescribeInstances,ec2:dev-instance,10.10.2.152,ap-south-1,Success,0
CLOUD-00455,2025-06-15T15:06:45,user_020,ListBucket,s3://project-documents,10.10.4.99,ap-south-1,Success,0
CLOUD-00013,2025-06-15T15:23:17,user_009,DescribeInstances,ec2:dev-instance,10.10.1.112,ap-south-1,Success,0
CLOUD-00539,2025-06-15T15:32:28,user_043,PutObject,s3://team-uploads,10.10.3.80,ap-south-1,Success,0
CLOUD-00728,2025-06-15T15:42:38,user_042,PutObject,s3://team-uploads,10.10.2.31,ap-south-1,Success,0
CLOUD-00303,2025-06-15T15:55:11,user_028,ListBucket,s3://project-documents,10.10.4.55,ap-south-1,Success,0
CLOUD-00266,2025-06-15T16:01:09,user_014,DescribeInstances,ec2:dev-instance,10.10.2.37,ap-south-1,Success,0
CLOUD-00143,2025-06-15T16:04:47,user_040,PutObject,s3://team-uploads,10.10.4.152,ap-south-1,Success,0
CLOUD-01164,2025-06-15T16:58:45,user_034,DescribeInstances,ec2:dev-instance,10.10.2.115,ap-south-1,Success,0
CLOUD-00052,2025-06-15T17:59:48,user_048,GetObject,s3://project-documents,10.10.4.81,ap-south-1,Success,0
CLOUD-01189,2025-06-15T18:03:05,user_033,ListBucket,s3://project-documents,10.10.1.206,ap-south-1,Success,0
CLOUD-00273,2025-06-15T18:13:13,user_038,PutObject,s3://team-uploads,10.10.2.59,ap-south-1,Success,0
CLOUD-00996,2025-06-15T18:21:15,user_006,GetObject,s3://project-documents,10.10.2.59,ap-south-1,Success,0
CLOUD-00900,2025-06-15T18:49:17,user_012,DescribeInstances,ec2:dev-instance,10.10.4.127,ap-south-1,Success,0
CLOUD-01002,2025-06-15T22:15:48,user_016,ConsoleLogin,aws:console,10.10.4.121,ap-south-1,Success,1
CLOUD-00762,2025-06-15T23:39:48,user_020,ConsoleLogin,aws:console,10.10.4.101,ap-south-1,Success,1
CLOUD-00075,2025-06-16T01:13:57,user_038,GetObject,s3://customer-exports,185.220.205.222,ap-south-1,Success,1
CLOUD-00414,2025-06-16T01:29:21,user_027,GetObject,s3://customer-exports,185.220.241.156,ap-south-1,Success,1
CLOUD-00214,2025-06-16T01:42:16,user_038,ConsoleLogin,aws:console,10.10.2.13,ap-south-1,Success,1
CLOUD-00494,2025-06-16T04:41:13,user_024,GetObject,s3://customer-exports,185.220.35.218,ap-south-1,Success,1
CLOUD-00727,2025-06-16T08:26:53,user_011,ListBucket,s3://project-documents,10.10.3.44,ap-south-1,Success,0
CLOUD-00859,2025-06-16T09:42:07,user_017,ListBucket,s3://project-documents,10.10.1.51,ap-south-1,Success,0
CLOUD-00930,2025-06-16T09:55:30,user_032,DescribeInstances,ec2:dev-instance,10.10.4.47,ap-south-1,Success,0
CLOUD-00533,2025-06-16T09:56:14,user_041,GetObject,s3://project-documents,10.10.1.167,ap-south-1,Success,0
CLOUD-00939,2025-06-16T10:49:32,user_020,GetObject,s3://project-documents,10.10.4.56,ap-south-1,Success,0
CLOUD-01193,2025-06-16T11:00:57,user_015,ListBucket,s3://project-documents,10.10.3.139,ap-south-1,Success,0
CLOUD-00973,2025-06-16T11:27:41,user_015,DescribeInstances,ec2:dev-instance,10.10.3.200,ap-south-1,Success,0
CLOUD-00457,2025-06-16T11:40:51,user_046,GetObject,s3://project-documents,10.10.2.26,ap-south-1,Success,0
CLOUD-00902,2025-06-16T12:53:57,user_044,GetObject,s3://project-documents,10.10.4.171,ap-south-1,Success,0
CLOUD-01190,2025-06-16T12:59:27,user_045,PutObject,s3://team-uploads,10.10.1.169,ap-south-1,Success,0
CLOUD-00076,2025-06-16T13:04:24,user_026,DescribeInstances,ec2:dev-instance,10.10.2.126,ap-south-1,Success,0
CLOUD-00309,2025-06-16T13:30:37,user_047,PutObject,s3://team-uploads,10.10.3.98,ap-south-1,Success,0
CLOUD-01225,2025-06-16T13:49:44,user_016,GetObject,s3://project-documents,10.10.4.161,ap-south-1,Success,0
CLOUD-00078,2025-06-16T14:16:01,user_006,PutObject,s3://team-uploads,10.10.2.206,ap-south-1,Success,0
CLOUD-00423,2025-06-16T14:46:42,user_020,DescribeInstances,ec2:dev-instance,10.10.4.135,ap-south-1,Success,0
CLOUD-00887,2025-06-16T14:48:25,user_023,DescribeInstances,ec2:dev-instance,10.10.3.182,ap-south-1,Success,0
CLOUD-00428,2025-06-16T14:51:46,user_045,ListBucket,s3://project-documents,10.10.1.150,ap-south-1,Success,0
CLOUD-00776,2025-06-16T15:16:17,user_012,ListBucket,s3://project-documents,10.10.4.144,ap-south-1,Success,0
CLOUD-00719,2025-06-16T15:17:11,user_031,ConsoleLogin,aws:console,185.220.241.113,ap-south-1,Success,1
CLOUD-01199,2025-06-16T15:31:12,user_023,PutObject,s3://team-uploads,10.10.3.13,ap-south-1,Success,0
CLOUD-01144,2025-06-16T15:35:30,user_032,DescribeInstances,ec2:dev-instance,10.10.4.142,ap-south-1,Success,0
CLOUD-00280,2025-06-16T15:44:15,user_007,GetObject,s3://project-documents,10.10.3.115,ap-south-1,Success,0
CLOUD-01120,2025-06-16T16:29:15,user_050,PutObject,s3://team-uploads,10.10.2.13,ap-south-1,Success,0
CLOUD-00668,2025-06-16T16:37:40,user_037,CreateAccessKey,iam:access-key,10.10.1.185,ap-south-1,Success,1
CLOUD-00327,2025-06-16T17:18:43,user_045,DescribeInstances,ec2:dev-instance,10.10.1.156,ap-south-1,Success,0
CLOUD-00965,2025-06-16T17:24:04,user_002,GetObject,s3://project-documents,10.10.2.125,ap-south-1,Success,0
CLOUD-00178,2025-06-16T17:25:18,user_033,ListBucket,s3://project-documents,10.10.1.88,ap-south-1,Success,0
CLOUD-00234,2025-06-16T17:51:20,user_003,DescribeInstances,ec2:dev-instance,10.10.3.181,ap-south-1,Success,0
CLOUD-01024,2025-06-16T17:59:34,user_049,DescribeInstances,ec2:dev-instance,10.10.1.171,ap-south-1,Success,0
CLOUD-00058,2025-06-16T18:26:30,user_042,GetObject,s3://project-documents,10.10.2.42,ap-south-1,Success,0
CLOUD-00101,2025-06-16T22:04:43,user_013,GetObject,s3://customer-exports,185.220.222.95,ap-south-1,Success,1
CLOUD-00597,2025-06-16T22:12:12,user_021,GetObject,s3://customer-exports,185.220.143.55,ap-south-1,Success,1
CLOUD-00146,2025-06-17T02:18:11,user_019,GetObject,s3://customer-exports,185.220.200.78,ap-south-1,Success,1
CLOUD-00167,2025-06-17T02:45:52,user_009,GetObject,s3://customer-exports,185.220.166.136,ap-south-1,Success,1
CLOUD-00176,2025-06-17T04:55:05,user_005,ConsoleLogin,aws:console,10.10.1.69,ap-south-1,Success,1
CLOUD-00505,2025-06-17T08:10:13,user_050,DescribeInstances,ec2:dev-instance,10.10.2.214,ap-south-1,Success,0
